lfdn,code_2320,code_2330
5457,3.0,13.0
12486,3.0,6.0
16522,3.0,9.0
10340,3.0,4.0
11421,3.0,4.0
14973,5.0,4.0
6830,3.0,4.0
712,4.0,9.0
5708,2.0,12.0
10935,3.0,6.0
14740,5.0,9.0
12224,5.0,4.0
12786,4.0,8.0
5135,5.0,10.0
9028,2.0,3.0
8003,3.0,1.0
11990,5.0,10.0
18838,3.0,6.0
16791,3.0,4.0
18159,,
13060,2.0,3.0
5476,5.0,12.0
14631,3.0,8.0
12039,3.0,13.0
4390,3.0,13.0
8636,3.0,12.0
1375,3.0,6.0
17827,3.0,3.0
18160,,
9810,5.0,4.0
5399,2.0,12.0
6949,2.0,14.0
5486,2.0,4.0
18839,5.0,10.0
14970,5.0,7.0
18161,3.0,
5421,3.0,4.0
2538,3.0,3.0
18513,,
6409,5.0,10.0
5667,5.0,4.0
16716,4.0,12.0
8398,5.0,10.0
18840,5.0,10.0
1902,2.0,3.0
17888,3.0,12.0
12664,3.0,6.0
5497,5.0,10.0
16648,3.0,3.0
13128,2.0,14.0
2725,2.0,14.0
6701,2.0,1.0
5502,2.0,12.0
7829,2.0,14.0
22502,5.0,
16188,5.0,7.0
14079,5.0,12.0
11933,2.0,4.0
5507,5.0,9.0
6357,3.0,6.0
7591,5.0,10.0
15249,4.0,4.0
17713,5.0,10.0
7549,4.0,7.0
18841,5.0,10.0
8501,3.0,4.0
10800,3.0,8.0
7096,2.0,14.0
13450,3.0,4.0
14210,5.0,10.0
18842,4.0,10.0
16294,2.0,3.0
5519,3.0,7.0
16236,2.0,4.0
8944,2.0,3.0
10432,3.0,6.0
5523,5.0,4.0
16351,2.0,12.0
9861,5.0,4.0
5526,2.0,10.0
5527,2.0,4.0
9163,5.0,10.0
5529,2.0,12.0
17873,3.0,8.0
5531,3.0,10.0
10673,3.0,3.0
13241,2.0,12.0
3046,5.0,9.0
6401,3.0,4.0
18843,4.0,4.0
15506,3.0,7.0
14829,3.0,1.0
8971,5.0,10.0
7623,3.0,3.0
6975,5.0,10.0
18844,5.0,13.0
18162,,
3142,5.0,10.0
5542,2.0,3.0
18845,5.0,3.0
5543,3.0,7.0
7065,5.0,10.0
9605,3.0,3.0
7243,2.0,12.0
13669,2.0,6.0
3627,2.0,3.0
3091,2.0,3.0
6929,2.0,2.0
14696,2.0,14.0
433,2.0,14.0
12707,2.0,3.0
625,5.0,9.0
5786,3.0,3.0
3728,5.0,4.0
11649,3.0,4.0
17709,3.0,4.0
8238,5.0,10.0
16685,3.0,14.0
5079,5.0,10.0
5562,3.0,4.0
14941,2.0,14.0
7271,2.0,4.0
12835,2.0,6.0
5566,5.0,4.0
664,5.0,4.0
9844,4.0,4.0
3792,2.0,3.0
10215,5.0,10.0
747,3.0,3.0
14253,3.0,14.0
5573,3.0,6.0
10930,3.0,3.0
1543,4.0,4.0
18846,5.0,10.0
358,4.0,9.0
18163,4.0,
18514,,
4901,5.0,10.0
290,3.0,6.0
16912,4.0,12.0
6410,2.0,3.0
15682,5.0,4.0
18847,5.0,10.0
5582,2.0,12.0
13400,2.0,4.0
6952,2.0,3.0
6821,2.0,3.0
5586,2.0,3.0
9581,2.0,2.0
12051,2.0,3.0
5589,3.0,14.0
12693,3.0,4.0
13171,3.0,3.0
4966,1.0,2.0
7930,5.0,9.0
15492,5.0,4.0
18848,5.0,10.0
5595,5.0,12.0
15247,5.0,9.0
6843,5.0,10.0
4921,3.0,14.0
11752,5.0,10.0
15643,5.0,10.0
9591,4.0,6.0
13247,4.0,9.0
881,2.0,14.0
18849,5.0,9.0
12510,2.0,14.0
8762,2.0,13.0
12901,5.0,10.0
9180,5.0,7.0
8676,2.0,4.0
3663,2.0,14.0
1020,4.0,7.0
17777,5.0,10.0
1770,5.0,10.0
7702,3.0,4.0
14585,3.0,4.0
5409,5.0,10.0
16464,3.0,6.0
9453,5.0,6.0
6750,2.0,4.0
10263,2.0,14.0
16834,2.0,4.0
2789,2.0,14.0
4954,2.0,4.0
18017,2.0,14.0
13561,2.0,6.0
10342,3.0,13.0
5626,3.0,6.0
1418,2.0,6.0
16136,4.0,4.0
3221,5.0,4.0
5630,3.0,12.0
5631,4.0,4.0
6984,2.0,4.0
7543,3.0,4.0
5414,3.0,4.0
2616,5.0,10.0
17739,3.0,6.0
17972,2.0,6.0
9038,2.0,12.0
8860,3.0,4.0
141,2.0,14.0
4143,2.0,14.0
12026,3.0,6.0
4059,4.0,9.0
12013,3.0,6.0
12604,3.0,6.0
17824,2.0,3.0
5647,2.0,6.0
8701,2.0,7.0
2364,3.0,3.0
11444,2.0,3.0
7947,3.0,4.0
12481,3.0,13.0
8181,4.0,7.0
6912,3.0,12.0
10072,5.0,14.0
5207,3.0,12.0
5657,5.0,9.0
17540,3.0,4.0
15429,3.0,6.0
15794,3.0,4.0
14074,5.0,12.0
4148,5.0,14.0
4626,5.0,9.0
2331,5.0,9.0
18850,5.0,10.0
17233,4.0,8.0
1513,3.0,4.0
3423,5.0,10.0
40,5.0,13.0
6604,3.0,4.0
8288,3.0,4.0
2573,3.0,4.0
6932,4.0,9.0
9271,3.0,9.0
574,3.0,6.0
8086,5.0,10.0
12562,2.0,6.0
6139,5.0,4.0
17696,2.0,4.0
11161,4.0,4.0
8637,3.0,12.0
5681,5.0,9.0
12559,3.0,6.0
5683,2.0,3.0
13013,3.0,4.0
8453,3.0,4.0
3674,9.0,
5687,3.0,4.0
11847,3.0,7.0
5689,5.0,6.0
15512,3.0,4.0
9494,2.0,3.0
7265,3.0,12.0
18851,3.0,7.0
18852,3.0,4.0
1035,3.0,4.0
7809,3.0,8.0
10128,3.0,3.0
1339,3.0,7.0
18853,2.0,4.0
5697,5.0,14.0
5113,5.0,10.0
2375,3.0,4.0
17316,5.0,13.0
9227,5.0,10.0
3920,5.0,1.0
80,4.0,6.0
5704,3.0,6.0
18854,3.0,12.0
9136,2.0,4.0
3837,4.0,7.0
5707,3.0,3.0
7061,4.0,7.0
13349,3.0,6.0
7330,3.0,4.0
18855,1.0,1.0
10520,3.0,4.0
3326,3.0,5.0
4028,2.0,4.0
10338,3.0,6.0
5716,3.0,4.0
16213,2.0,6.0
7156,5.0,10.0
6809,3.0,4.0
5720,3.0,3.0
11186,2.0,10.0
12275,5.0,4.0
5723,4.0,9.0
4342,2.0,4.0
1236,5.0,10.0
4190,5.0,4.0
10739,5.0,10.0
14290,3.0,9.0
16546,2.0,3.0
8010,4.0,7.0
2988,4.0,8.0
5732,3.0,4.0
13963,2.0,2.0
2150,3.0,4.0
1187,2.0,6.0
121,2.0,4.0
5737,3.0,4.0
13809,3.0,6.0
18856,3.0,3.0
5895,3.0,12.0
4990,5.0,13.0
12438,5.0,10.0
10527,5.0,8.0
13792,3.0,8.0
13511,2.0,6.0
10514,1.0,12.0
5746,3.0,4.0
5747,3.0,14.0
1239,3.0,3.0
17417,2.0,
4480,5.0,10.0
18857,5.0,10.0
10632,5.0,10.0
13089,3.0,12.0
18858,5.0,4.0
17624,2.0,4.0
2189,2.0,3.0
18859,1.0,14.0
2746,3.0,14.0
10079,2.0,6.0
5900,5.0,9.0
11662,3.0,3.0
15638,2.0,3.0
6670,5.0,6.0
18860,4.0,10.0
10264,5.0,10.0
8482,3.0,4.0
3622,5.0,4.0
14339,3.0,4.0
18861,3.0,12.0
5765,9.0,
2816,5.0,10.0
8222,3.0,4.0
5768,4.0,7.0
5769,3.0,7.0
8926,2.0,12.0
18862,5.0,7.0
10262,2.0,4.0
16433,5.0,9.0
5773,3.0,3.0
8108,2.0,4.0
8656,5.0,4.0
15613,4.0,9.0
11229,5.0,10.0
5778,5.0,4.0
17970,2.0,4.0
4231,4.0,9.0
5781,3.0,6.0
18863,2.0,4.0
18864,2.0,14.0
7448,2.0,14.0
8387,2.0,14.0
14177,3.0,4.0
3898,3.0,7.0
11066,4.0,9.0
9018,3.0,6.0
14570,4.0,9.0
5789,4.0,9.0
2939,5.0,10.0
13280,3.0,3.0
7016,5.0,10.0
14286,5.0,6.0
16857,2.0,3.0
5795,4.0,8.0
9846,3.0,4.0
17187,3.0,6.0
7897,5.0,10.0
1567,3.0,4.0
5800,4.0,12.0
465,3.0,12.0
15193,4.0,1.0
9339,5.0,10.0
5034,4.0,3.0
14782,2.0,3.0
11176,9.0,
8355,5.0,14.0
7341,4.0,10.0
16272,2.0,1.0
1884,2.0,14.0
14876,2.0,12.0
16890,3.0,4.0
10211,5.0,10.0
5998,3.0,7.0
15126,5.0,10.0
18031,2.0,4.0
5817,3.0,6.0
18865,3.0,14.0
7639,1.0,14.0
16825,2.0,12.0
5820,2.0,6.0
14760,4.0,4.0
15275,3.0,3.0
17330,3.0,4.0
14592,3.0,3.0
4881,2.0,3.0
1787,5.0,4.0
9714,5.0,10.0
18866,3.0,4.0
14219,3.0,6.0
11478,2.0,6.0
4796,2.0,4.0
5831,4.0,9.0
1722,5.0,10.0
14856,4.0,9.0
18867,3.0,4.0
6640,2.0,12.0
8892,2.0,1.0
5836,3.0,4.0
8439,3.0,3.0
12409,5.0,14.0
18868,5.0,9.0
18869,2.0,12.0
981,5.0,10.0
9752,3.0,12.0
17237,5.0,13.0
11238,2.0,12.0
5843,3.0,3.0
18870,2.0,14.0
5844,3.0,4.0
15484,5.0,10.0
18871,5.0,10.0
15252,5.0,4.0
2683,3.0,4.0
12843,5.0,4.0
14353,3.0,4.0
13204,2.0,10.0
18872,3.0,6.0
16332,3.0,4.0
16806,3.0,7.0
1442,5.0,10.0
1051,5.0,10.0
4778,2.0,8.0
18873,2.0,14.0
4268,4.0,4.0
5386,2.0,4.0
13367,5.0,10.0
3190,4.0,14.0
9072,3.0,3.0
9277,5.0,10.0
5862,5.0,14.0
10713,5.0,10.0
18874,3.0,3.0
18020,5.0,3.0
18875,2.0,13.0
5669,3.0,3.0
1682,3.0,4.0
5536,3.0,4.0
7426,2.0,14.0
6380,3.0,6.0
1425,2.0,3.0
12783,3.0,13.0
12422,2.0,4.0
10838,3.0,14.0
9133,9.0,
15553,3.0,12.0
2100,2.0,4.0
837,3.0,8.0
5240,3.0,8.0
6100,3.0,6.0
16764,5.0,7.0
11382,3.0,12.0
10960,3.0,3.0
1288,2.0,4.0
10029,5.0,10.0
10113,3.0,14.0
5886,3.0,4.0
13530,4.0,9.0
1663,3.0,4.0
5889,1.0,14.0
16888,5.0,10.0
10506,3.0,3.0
13281,3.0,4.0
18876,4.0,7.0
1757,2.0,3.0
8499,2.0,3.0
2712,2.0,4.0
15515,3.0,6.0
5897,5.0,8.0
17866,2.0,12.0
14447,5.0,7.0
10357,3.0,14.0
3929,9.0,
10050,3.0,7.0
14777,5.0,13.0
18877,5.0,10.0
1128,5.0,14.0
8368,3.0,9.0
6730,5.0,4.0
8820,9.0,
10944,4.0,13.0
18878,3.0,12.0
10500,2.0,1.0
4102,5.0,9.0
10233,2.0,3.0
921,3.0,4.0
16997,4.0,7.0
16,5.0,10.0
7249,5.0,10.0
10556,3.0,6.0
10331,4.0,9.0
18879,2.0,3.0
17258,3.0,6.0
17106,3.0,13.0
5920,3.0,4.0
18880,2.0,14.0
17401,5.0,10.0
17839,5.0,10.0
5923,5.0,4.0
6493,2.0,4.0
10857,3.0,4.0
10398,5.0,10.0
9843,5.0,10.0
5928,3.0,8.0
18881,3.0,4.0
1459,5.0,10.0
6169,5.0,10.0
15807,5.0,10.0
450,5.0,9.0
5933,5.0,10.0
5934,3.0,4.0
9496,2.0,12.0
13381,5.0,8.0
5937,3.0,6.0
15518,2.0,3.0
4840,4.0,7.0
18882,4.0,6.0
10602,5.0,6.0
13161,5.0,4.0
13160,4.0,10.0
15153,3.0,4.0
5944,3.0,12.0
1927,2.0,7.0
11097,2.0,4.0
5947,2.0,6.0
14611,2.0,6.0
15005,4.0,7.0
10806,5.0,10.0
975,5.0,10.0
1261,3.0,9.0
2269,9.0,
15186,3.0,4.0
17494,3.0,8.0
4826,3.0,6.0
8630,5.0,12.0
3435,3.0,2.0
15868,3.0,4.0
1122,2.0,4.0
16896,2.0,3.0
18883,5.0,9.0
2098,3.0,12.0
3659,2.0,2.0
18884,3.0,6.0
18885,3.0,6.0
912,5.0,10.0
14422,5.0,13.0
8819,3.0,6.0
9476,5.0,8.0
18886,2.0,14.0
514,2.0,14.0
6708,4.0,9.0
814,3.0,3.0
5559,5.0,12.0
12447,5.0,10.0
8911,5.0,10.0
18887,3.0,8.0
5974,5.0,13.0
13590,2.0,6.0
5976,3.0,4.0
18888,2.0,6.0
11087,4.0,10.0
16845,5.0,4.0
5979,3.0,4.0
14019,3.0,4.0
8515,3.0,4.0
5982,3.0,12.0
17459,5.0,13.0
417,4.0,12.0
13976,3.0,3.0
5986,3.0,4.0
5987,5.0,13.0
774,4.0,4.0
3289,5.0,10.0
15293,3.0,4.0
15654,3.0,4.0
13252,3.0,4.0
2084,5.0,13.0
5994,3.0,13.0
4213,2.0,4.0
14050,5.0,10.0
5997,5.0,10.0
9996,3.0,4.0
1155,5.0,8.0
6000,5.0,10.0
16534,3.0,12.0
2489,2.0,3.0
18889,2.0,4.0
10823,5.0,10.0
6004,4.0,7.0
16082,3.0,8.0
15172,3.0,12.0
14836,4.0,9.0
15995,5.0,4.0
2500,5.0,14.0
16479,3.0,10.0
2092,5.0,9.0
18890,5.0,4.0
7805,9.0,
16038,5.0,4.0
3242,5.0,10.0
6015,5.0,10.0
4554,3.0,6.0
803,5.0,10.0
15949,4.0,1.0
6385,5.0,4.0
1592,3.0,4.0
6021,5.0,13.0
17008,2.0,3.0
8165,5.0,9.0
6024,3.0,12.0
14721,2.0,6.0
8795,3.0,6.0
2450,5.0,10.0
4127,3.0,12.0
3720,2.0,1.0
10011,3.0,6.0
4781,2.0,4.0
1066,3.0,3.0
3581,3.0,13.0
5484,3.0,4.0
13388,5.0,10.0
9188,5.0,12.0
18891,2.0,14.0
18892,3.0,4.0
12878,2.0,12.0
2408,5.0,10.0
3857,5.0,7.0
14312,3.0,4.0
17761,3.0,4.0
5413,2.0,1.0
14706,2.0,3.0
4940,2.0,12.0
7801,5.0,9.0
18893,3.0,13.0
18894,3.0,6.0
18895,3.0,3.0
14927,5.0,9.0
3277,5.0,7.0
18896,5.0,10.0
6048,3.0,8.0
18897,4.0,2.0
6049,2.0,14.0
18898,3.0,4.0
18899,5.0,4.0
9898,5.0,8.0
18049,2.0,4.0
18900,5.0,13.0
16256,2.0,4.0
9782,5.0,4.0
6137,3.0,14.0
6055,5.0,4.0
17213,3.0,8.0
17411,3.0,4.0
18901,5.0,10.0
2108,5.0,12.0
15402,5.0,3.0
16453,4.0,7.0
18902,4.0,9.0
5211,3.0,6.0
1559,4.0,7.0
17509,2.0,14.0
16494,3.0,4.0
4107,4.0,4.0
11007,2.0,12.0
5736,3.0,6.0
204,2.0,4.0
18903,3.0,4.0
13987,3.0,4.0
11030,4.0,9.0
2561,3.0,6.0
14656,3.0,6.0
8760,3.0,6.0
16734,5.0,13.0
3526,5.0,12.0
15287,2.0,4.0
3434,4.0,4.0
6078,2.0,12.0
11829,5.0,9.0
18904,4.0,7.0
12247,2.0,12.0
3866,5.0,4.0
10333,3.0,4.0
18905,5.0,3.0
4929,5.0,4.0
13009,5.0,4.0
17495,5.0,4.0
16318,9.0,
18906,3.0,4.0
3137,3.0,6.0
10056,5.0,4.0
18907,4.0,9.0
213,2.0,14.0
11016,2.0,14.0
15117,5.0,8.0
7656,1.0,14.0
6093,2.0,6.0
6094,5.0,10.0
10592,5.0,10.0
553,5.0,10.0
10754,5.0,6.0
3666,3.0,4.0
18908,5.0,4.0
15814,5.0,3.0
10560,3.0,4.0
13120,2.0,4.0
3795,5.0,9.0
11891,1.0,4.0
12576,5.0,14.0
1180,3.0,7.0
12868,5.0,4.0
7446,5.0,13.0
15431,2.0,14.0
6386,3.0,4.0
1362,5.0,10.0
6111,5.0,13.0
13014,3.0,12.0
18909,3.0,14.0
2797,2.0,4.0
6114,5.0,4.0
13951,5.0,7.0
4529,3.0,12.0
6117,5.0,10.0
12461,2.0,1.0
16424,3.0,12.0
13754,5.0,6.0
17617,2.0,3.0
8687,9.0,
2066,4.0,9.0
14757,5.0,7.0
3880,3.0,12.0
15823,3.0,2.0
6127,3.0,4.0
5735,5.0,10.0
6129,3.0,6.0
17031,3.0,3.0
274,5.0,10.0
4216,4.0,1.0
6133,3.0,4.0
6134,5.0,7.0
16883,5.0,9.0
11370,3.0,9.0
10676,5.0,6.0
16954,2.0,14.0
5677,2.0,4.0
18910,2.0,3.0
6495,3.0,4.0
8022,3.0,14.0
2423,3.0,4.0
1545,3.0,4.0
4906,3.0,3.0
12680,3.0,12.0
2721,4.0,9.0
16047,3.0,4.0
13245,4.0,8.0
2039,3.0,3.0
667,3.0,3.0
4918,3.0,12.0
11150,2.0,12.0
6153,5.0,10.0
4980,3.0,3.0
7223,3.0,4.0
9553,5.0,10.0
18911,3.0,12.0
16835,3.0,4.0
18912,3.0,4.0
632,3.0,6.0
1053,2.0,4.0
18913,3.0,4.0
15004,2.0,3.0
18914,3.0,3.0
870,5.0,9.0
18915,4.0,9.0
15564,5.0,8.0
6163,1.0,14.0
3955,4.0,9.0
154,4.0,13.0
11354,2.0,4.0
1975,2.0,3.0
7255,3.0,4.0
12557,2.0,12.0
15345,2.0,12.0
16451,2.0,3.0
18916,3.0,4.0
14682,2.0,6.0
1041,5.0,10.0
11994,3.0,4.0
5959,9.0,
4458,3.0,4.0
4824,5.0,10.0
5323,3.0,14.0
11724,3.0,4.0
4256,5.0,13.0
7806,2.0,4.0
2886,5.0,10.0
347,3.0,7.0
3038,5.0,10.0
7742,5.0,13.0
18917,3.0,3.0
4164,2.0,14.0
14881,3.0,3.0
6183,2.0,12.0
6189,4.0,9.0
887,5.0,10.0
2599,3.0,4.0
18918,3.0,10.0
10180,3.0,3.0
3788,4.0,7.0
16699,3.0,6.0
14196,9.0,
18919,5.0,4.0
6196,2.0,14.0
10502,3.0,4.0
18920,5.0,10.0
17439,5.0,10.0
8330,2.0,14.0
6200,3.0,8.0
7914,2.0,14.0
6202,4.0,6.0
6203,4.0,12.0
769,2.0,8.0
3572,3.0,12.0
12382,3.0,4.0
5436,5.0,9.0
15099,5.0,10.0
6209,3.0,3.0
18921,2.0,14.0
18922,5.0,4.0
16328,3.0,12.0
14313,2.0,10.0
12845,2.0,6.0
10667,3.0,4.0
6214,5.0,10.0
6215,5.0,6.0
11351,5.0,10.0
14779,4.0,4.0
5145,2.0,4.0
18923,2.0,3.0
15721,3.0,14.0
478,2.0,12.0
6221,4.0,9.0
15622,3.0,6.0
5579,2.0,12.0
987,5.0,10.0
7056,3.0,3.0
10591,2.0,12.0
5255,5.0,10.0
6498,4.0,9.0
11666,5.0,10.0
5940,2.0,4.0
12795,2.0,12.0
18924,4.0,9.0
3413,2.0,3.0
6585,3.0,8.0
6216,5.0,10.0
18925,9.0,
2219,4.0,13.0
12877,3.0,4.0
18926,4.0,6.0
1257,3.0,4.0
6085,5.0,10.0
3182,3.0,4.0
15461,5.0,10.0
9401,4.0,4.0
18078,4.0,13.0
15439,5.0,10.0
13699,3.0,8.0
6245,5.0,9.0
14269,3.0,3.0
9764,3.0,4.0
18927,4.0,9.0
4217,2.0,3.0
5483,2.0,3.0
18928,5.0,4.0
3189,5.0,10.0
17139,2.0,3.0
1285,4.0,9.0
18929,3.0,12.0
16652,2.0,4.0
17052,3.0,4.0
1635,5.0,8.0
6256,3.0,3.0
2962,3.0,4.0
14070,4.0,6.0
17377,5.0,13.0
6260,4.0,9.0
3616,3.0,13.0
12521,2.0,3.0
18930,5.0,10.0
5981,3.0,14.0
6264,2.0,6.0
5232,2.0,4.0
14904,5.0,9.0
15726,3.0,6.0
5672,3.0,8.0
11746,3.0,4.0
168,9.0,
8436,3.0,7.0
3595,5.0,6.0
7904,3.0,4.0
14407,3.0,12.0
13222,5.0,9.0
13084,5.0,10.0
2226,5.0,4.0
7406,5.0,4.0
15614,2.0,3.0
10608,2.0,7.0
14629,4.0,7.0
735,5.0,10.0
6283,3.0,3.0
18931,3.0,3.0
18932,5.0,6.0
822,3.0,6.0
15585,5.0,13.0
2046,3.0,8.0
1533,4.0,10.0
2972,3.0,6.0
6289,5.0,7.0
18933,2.0,4.0
18934,5.0,10.0
18935,2.0,14.0
7771,4.0,10.0
14703,5.0,10.0
7689,2.0,13.0
7089,4.0,4.0
5446,5.0,4.0
8303,2.0,14.0
6296,3.0,4.0
18936,5.0,9.0
18937,3.0,12.0
4286,2.0,14.0
18938,3.0,4.0
18939,2.0,14.0
18940,2.0,4.0
18941,3.0,4.0
18942,3.0,4.0
1503,3.0,3.0
4759,2.0,14.0
18943,5.0,10.0
941,2.0,14.0
17640,3.0,3.0
18944,9.0,
18945,2.0,4.0
18946,5.0,10.0
18947,4.0,9.0
18948,2.0,12.0
11559,2.0,8.0
15927,2.0,4.0
18949,5.0,10.0
15283,3.0,3.0
16553,3.0,4.0
1687,5.0,10.0
1476,4.0,9.0
17914,5.0,9.0
18950,2.0,12.0
18951,5.0,13.0
18952,2.0,14.0
18953,3.0,12.0
13361,3.0,3.0
11248,3.0,12.0
8894,3.0,14.0
9943,3.0,8.0
18954,3.0,7.0
7889,2.0,6.0
18955,3.0,4.0
18956,3.0,4.0
15154,3.0,4.0
16661,3.0,6.0
925,2.0,6.0
13225,2.0,4.0
2222,2.0,12.0
15570,2.0,12.0
13221,5.0,4.0
18957,2.0,14.0
6322,4.0,9.0
6323,3.0,14.0
6324,3.0,4.0
17836,3.0,6.0
18958,2.0,6.0
18959,3.0,7.0
18960,5.0,10.0
18961,3.0,4.0
2722,2.0,12.0
6327,2.0,4.0
4244,5.0,13.0
18962,2.0,4.0
18963,5.0,13.0
18964,3.0,4.0
18965,2.0,6.0
18966,3.0,10.0
11676,2.0,3.0
6330,3.0,8.0
11648,3.0,14.0
16587,2.0,4.0
18967,3.0,12.0
18968,2.0,4.0
18969,3.0,4.0
18970,2.0,4.0
18971,5.0,10.0
17098,3.0,6.0
7419,2.0,4.0
5930,3.0,7.0
18972,2.0,2.0
7081,5.0,10.0
1346,3.0,6.0
9682,3.0,4.0
2713,3.0,6.0
11396,3.0,4.0
14040,2.0,4.0
3668,1.0,12.0
9876,2.0,3.0
17395,2.0,3.0
11461,3.0,4.0
16035,2.0,12.0
418,1.0,14.0
18973,5.0,10.0
18974,4.0,7.0
18975,2.0,12.0
14439,3.0,6.0
18976,2.0,3.0
18977,3.0,4.0
18978,3.0,12.0
18979,3.0,4.0
18980,3.0,4.0
18981,3.0,7.0
12987,4.0,4.0
16974,3.0,6.0
16219,3.0,13.0
18982,3.0,4.0
18983,2.0,6.0
18984,3.0,7.0
18985,2.0,6.0
9143,3.0,8.0
17478,5.0,7.0
2514,5.0,10.0
5014,5.0,
18986,1.0,1.0
11530,2.0,3.0
17685,2.0,2.0
18987,2.0,14.0
5577,3.0,12.0
18988,5.0,13.0
18989,2.0,14.0
18990,2.0,13.0
10954,4.0,9.0
6360,5.0,14.0
18991,2.0,1.0
18992,3.0,8.0
18993,2.0,4.0
18994,2.0,2.0
18995,2.0,4.0
18996,3.0,12.0
1989,2.0,3.0
18997,5.0,13.0
17125,5.0,12.0
148,3.0,12.0
6364,4.0,9.0
10934,5.0,10.0
6366,2.0,3.0
6367,4.0,8.0
16931,3.0,12.0
18998,5.0,10.0
18999,3.0,2.0
4745,3.0,8.0
14489,3.0,3.0
12454,2.0,6.0
9197,2.0,3.0
19000,2.0,4.0
19001,2.0,12.0
19002,3.0,6.0
19003,5.0,12.0
8776,2.0,4.0
19004,3.0,6.0
19005,3.0,6.0
19006,4.0,7.0
19007,2.0,4.0
588,2.0,4.0
8331,5.0,13.0
15008,3.0,3.0
19008,2.0,6.0
10187,3.0,4.0
19009,2.0,7.0
19010,5.0,9.0
16689,5.0,13.0
19011,2.0,4.0
6064,2.0,2.0
5592,3.0,4.0
738,3.0,4.0
4982,5.0,8.0
11587,5.0,10.0
6384,3.0,3.0
15140,2.0,4.0
12110,3.0,13.0
6387,2.0,14.0
6388,5.0,10.0
19012,1.0,14.0
19013,4.0,7.0
19014,5.0,9.0
7165,3.0,4.0
14608,2.0,4.0
19015,4.0,4.0
19016,2.0,14.0
19017,3.0,6.0
19018,3.0,6.0
19019,3.0,3.0
19020,3.0,3.0
10730,5.0,7.0
16362,3.0,12.0
14999,5.0,10.0
19021,5.0,10.0
19022,2.0,6.0
19023,5.0,10.0
19024,3.0,9.0
19025,4.0,9.0
19026,5.0,9.0
19027,3.0,14.0
19028,4.0,7.0
19029,5.0,10.0
19030,3.0,3.0
19031,5.0,14.0
9351,5.0,13.0
14466,5.0,10.0
8285,2.0,7.0
19032,9.0,
19033,5.0,7.0
19034,3.0,3.0
7082,9.0,
8201,3.0,4.0
19035,3.0,4.0
19036,2.0,6.0
19037,4.0,9.0
19038,5.0,10.0
19039,2.0,4.0
6399,9.0,
19040,2.0,3.0
19041,5.0,10.0
19042,9.0,
19043,3.0,6.0
19044,3.0,12.0
19045,2.0,6.0
6400,5.0,4.0
6601,3.0,12.0
10835,2.0,4.0
17134,2.0,4.0
4249,2.0,4.0
4740,5.0,13.0
5739,3.0,4.0
19046,3.0,8.0
19047,5.0,4.0
19048,3.0,8.0
10121,2.0,4.0
6876,3.0,6.0
4138,5.0,10.0
19049,4.0,9.0
19050,2.0,4.0
12279,3.0,4.0
6411,2.0,4.0
19051,5.0,10.0
15438,3.0,6.0
6413,9.0,
6374,2.0,3.0
6197,5.0,10.0
19052,5.0,7.0
19053,2.0,3.0
19054,3.0,7.0
19055,3.0,6.0
606,2.0,14.0
19056,4.0,7.0
19057,5.0,4.0
12721,2.0,4.0
10881,5.0,7.0
2741,2.0,6.0
19058,5.0,9.0
19059,5.0,10.0
19060,4.0,9.0
19061,3.0,4.0
9960,3.0,6.0
19062,5.0,6.0
19063,3.0,14.0
19064,5.0,10.0
2723,5.0,9.0
19065,5.0,7.0
19066,3.0,13.0
2361,3.0,4.0
8865,3.0,12.0
14853,5.0,13.0
15260,3.0,4.0
15786,2.0,12.0
19067,3.0,7.0
19068,3.0,3.0
19069,4.0,4.0
19070,3.0,3.0
19071,5.0,6.0
17315,5.0,3.0
11825,2.0,4.0
6429,2.0,4.0
16263,4.0,9.0
15029,3.0,12.0
6432,3.0,6.0
6433,3.0,4.0
3136,3.0,3.0
3361,3.0,1.0
14798,5.0,10.0
17291,3.0,8.0
19072,2.0,4.0
19073,3.0,6.0
6438,2.0,6.0
1059,2.0,14.0
12336,4.0,7.0
6347,3.0,4.0
19074,3.0,4.0
19075,2.0,6.0
19076,3.0,3.0
6442,2.0,10.0
6829,4.0,9.0
7434,3.0,7.0
10271,5.0,10.0
19077,3.0,6.0
19078,3.0,6.0
19079,3.0,4.0
19080,5.0,9.0
19081,3.0,3.0
19082,2.0,4.0
19083,3.0,6.0
19084,2.0,14.0
7011,3.0,13.0
10946,2.0,12.0
15028,3.0,12.0
6449,2.0,14.0
19085,3.0,12.0
19086,5.0,10.0
19087,2.0,3.0
19088,2.0,3.0
12412,3.0,6.0
15834,2.0,3.0
19089,2.0,6.0
19090,3.0,3.0
19091,4.0,7.0
2411,2.0,6.0
19092,2.0,6.0
19093,2.0,3.0
19094,2.0,1.0
19095,4.0,9.0
19096,5.0,10.0
19097,3.0,3.0
19098,3.0,4.0
14199,2.0,14.0
7616,5.0,10.0
4943,2.0,3.0
19099,5.0,14.0
19100,5.0,7.0
19101,3.0,6.0
19102,3.0,4.0
19103,2.0,14.0
19104,4.0,4.0
19105,2.0,14.0
12772,3.0,8.0
16858,3.0,6.0
14599,3.0,4.0
6459,3.0,4.0
10230,3.0,4.0
4676,5.0,13.0
15020,5.0,14.0
13970,2.0,14.0
6464,2.0,7.0
19106,2.0,3.0
19107,4.0,
19108,5.0,13.0
